timestamp,protocol,test_type,file,scenario,ttfb,total_time,bytes,throughput,num_files
2026-04-03T22:03:07.291108,gopher-original,single,1kb.txt,Baseline,12.312889099121094,12.320995330810547,1024,664.8813492782228,1
2026-04-03T22:03:07.304459,gopher-original,single,1kb.txt,Baseline,13.270854949951172,13.275146484375,1024,617.0930022988506,1
2026-04-03T22:03:07.318590,gopher-original,single,1kb.txt,Baseline,14.047861099243164,14.05477523803711,1024,582.8623981000849,1
2026-04-03T22:03:07.505017,gopher-original,single,1mb.txt,Baseline,16.16835594177246,87.8903865814209,1048576,95443.97659724555,1
2026-04-03T22:03:07.626186,gopher-original,single,1mb.txt,Baseline,14.939069747924805,121.05894088745117,1048576,69293.58491413626,1
2026-04-03T22:03:07.715427,gopher-original,single,1mb.txt,Baseline,14.938831329345703,89.13183212280273,1048576,94114.61427655238,1
2026-04-03T22:03:08.029605,gopher-original,multi,10_files,Baseline,29.283761978149414,170.58992385864258,10240,480.21593624651643,10
2026-04-03T22:03:08.191727,gopher-original,multi,10_files,Baseline,13.445138931274414,162.08696365356445,10240,505.40770308395184,10
2026-04-03T22:03:08.361414,gopher-original,multi,10_files,Baseline,16.327857971191406,169.65413093566895,10240,482.86475282504733,10
2026-04-03T22:03:08.404177,gopher-modern,single,1kb.txt,Baseline,15.74397087097168,21.358013153076172,1024,383.55627657341876,1
2026-04-03T22:03:08.427842,gopher-modern,single,1kb.txt,Baseline,16.51787757873535,23.51093292236328,1024,348.43364263984097,1
2026-04-03T22:03:08.454148,gopher-modern,single,1kb.txt,Baseline,19.67787742614746,26.221036911010742,1024,312.42090188126826,1
2026-04-03T22:03:08.647045,gopher-modern,single,1mb.txt,Baseline,15.981197357177734,112.36715316772461,1048576,74653.55990178697,1
2026-04-03T22:03:08.738544,gopher-modern,single,1mb.txt,Baseline,18.791913986206055,91.39609336853027,1048576,91783.00396467916,1
2026-04-03T22:03:08.827012,gopher-modern,single,1mb.txt,Baseline,18.309831619262695,88.34195137023926,1048576,94956.1094122035,1
2026-04-03T22:03:09.103808,gopher-modern,multi,10_files,Baseline,6.213665008544922,145.51186561584473,10240,562.9781437636916,10
2026-04-03T22:03:09.228654,gopher-modern,multi,10_files,Baseline,6.219148635864258,124.7868537902832,10240,656.479408781912,10
2026-04-03T22:03:09.363955,gopher-modern,multi,10_files,Baseline,6.97016716003418,135.23602485656738,10240,605.7557524844814,10
2026-04-03T22:03:09.408094,http/1.1,single,1kb.txt,Baseline,18.970966339111328,18.97597312927246,1024,431.70381535600757,1
2026-04-03T22:03:09.427423,http/1.1,single,1kb.txt,Baseline,19.22893524169922,19.232988357543945,1024,425.93484942171096,1
2026-04-03T22:03:09.448729,http/1.1,single,1kb.txt,Baseline,21.215200424194336,21.219253540039062,1024,386.06447604494383,1
2026-04-03T22:03:09.620476,http/1.1,single,1mb.txt,Baseline,17.07291603088379,86.5938663482666,1048576,96873.0044488644,1
2026-04-03T22:03:09.779390,http/1.1,single,1mb.txt,Baseline,16.524791717529297,158.76007080078125,1048576,52838.2732363881,1
2026-04-03T22:03:09.875840,http/1.1,single,1mb.txt,Baseline,20.262956619262695,96.3139533996582,1048576,87096.49748454588,1
2026-04-03T22:03:10.365102,http/1.1,multi,10_files,Baseline,24.72972869873047,259.51504707336426,10240,315.66570387281405,10
2026-04-03T22:03:10.608940,http/1.1,multi,10_files,Baseline,29.438257217407227,243.696928024292,10240,336.15524276052474,10
2026-04-03T22:03:10.859333,http/1.1,multi,10_files,Baseline,27.440786361694336,250.21791458129883,10240,327.3946237505836,10
