timestamp,protocol,test_type,file,scenario,ttfb,total_time,bytes,throughput,num_files
2026-04-03T22:03:33.598367,gopher-original,single,1kb.txt,Mixed,14.283180236816406,14.292240142822266,1024,573.1781664831682,1
2026-04-03T22:03:33.612223,gopher-original,single,1kb.txt,Mixed,13.728857040405273,13.742685317993164,1024,596.098929026214,1
2026-04-03T22:03:33.627329,gopher-original,single,1kb.txt,Mixed,14.974117279052734,14.988899230957031,1024,546.5377993255711,1
2026-04-03T22:03:33.801031,gopher-original,single,1mb.txt,Mixed,16.073942184448242,90.69108963012695,1048576,92496.49589846104,1
2026-04-03T22:03:33.890147,gopher-original,single,1mb.txt,Mixed,14.980077743530273,88.98615837097168,1048576,94268.6835072595,1
2026-04-03T22:03:33.969526,gopher-original,single,1mb.txt,Mixed,17.061948776245117,79.25796508789062,1048576,105839.30574924195,1
2026-04-03T22:03:34.257711,gopher-original,multi,10_files,Mixed,16.86882972717285,151.6249179840088,10240,540.2805890298305,10
2026-04-03T22:03:34.406236,gopher-original,multi,10_files,Mixed,13.347864151000977,148.49090576171875,10240,551.6836171196629,10
2026-04-03T22:03:34.539312,gopher-original,multi,10_files,Mixed,12.223958969116211,133.04591178894043,10240,615.7272996855036,10
2026-04-03T22:03:34.584568,gopher-modern,single,1kb.txt,Mixed,16.357898712158203,22.72486686706543,1024,360.48616028956616,1
2026-04-03T22:03:34.604594,gopher-modern,single,1kb.txt,Mixed,13.115882873535156,19.961833953857422,1024,410.3831350834866,1
2026-04-03T22:03:34.623219,gopher-modern,single,1kb.txt,Mixed,12.052059173583984,18.563032150268555,1024,441.3072139123287,1
2026-04-03T22:03:34.859013,gopher-modern,single,1mb.txt,Mixed,18.766164779663086,108.37912559509277,1048576,77400.58755723918,1
2026-04-03T22:03:34.940867,gopher-modern,single,1mb.txt,Mixed,12.801170349121094,81.79426193237305,1048576,102557.41419777888,1
2026-04-03T22:03:35.031443,gopher-modern,single,1mb.txt,Mixed,15.937089920043945,90.50798416137695,1048576,92683.6242981945,1
2026-04-03T22:03:35.283044,gopher-modern,multi,10_files,Mixed,7.375955581665039,125.32210350036621,10240,653.6755904337388,10
2026-04-03T22:03:35.420411,gopher-modern,multi,10_files,Mixed,8.549928665161133,137.27116584777832,10240,596.7750000086842,10
2026-04-03T22:03:35.542868,gopher-modern,multi,10_files,Mixed,6.351232528686523,122.39885330200195,10240,669.2873159348472,10
2026-04-03T22:03:35.592135,http/1.1,single,1kb.txt,Mixed,23.589134216308594,23.592233657836914,1024,347.2329122714824,1
2026-04-03T22:03:35.611458,http/1.1,single,1kb.txt,Mixed,19.237041473388672,19.2410945892334,1024,425.75540398746017,1
2026-04-03T22:03:35.637101,http/1.1,single,1kb.txt,Mixed,25.554180145263672,25.55704116821289,1024,320.5378880161203,1
2026-04-03T22:03:35.803161,http/1.1,single,1mb.txt,Mixed,20.130157470703125,84.88988876342773,1048576,98817.51669362512,1
2026-04-03T22:03:35.881294,http/1.1,single,1mb.txt,Mixed,16.714811325073242,77.98290252685547,1048576,107569.83554326106,1
2026-04-03T22:03:35.967577,http/1.1,single,1mb.txt,Mixed,18.910884857177734,86.14206314086914,1048576,97381.08995929212,1
2026-04-03T22:03:36.713596,http/1.1,multi,10_files,Mixed,25.113821029663086,230.28898239135742,10240,355.7269616172241,10
2026-04-03T22:03:36.935335,http/1.1,multi,10_files,Mixed,22.510766983032227,221.6799259185791,10240,369.54180519750093,10
2026-04-03T22:03:37.153709,http/1.1,multi,10_files,Mixed,20.28799057006836,218.33515167236328,10240,375.2029820783521,10
2026-04-03T22:03:37.214989,http/2,single,1kb.txt,Mixed,27.60004997253418,27.70090103149414,1024,295.7304526190763,1
2026-04-03T22:03:37.240045,http/2,single,1kb.txt,Mixed,24.908065795898438,25.028705596923828,1024,327.30418152374784,1
2026-04-03T22:03:37.264329,http/2,single,1kb.txt,Mixed,23.239850997924805,24.258136749267578,1024,337.7011220883376,1
2026-04-03T22:03:37.451765,http/2,single,1mb.txt,Mixed,28.22399139404297,93.25098991394043,1048576,89957.30777487389,1
2026-04-03T22:03:37.556184,http/2,single,1mb.txt,Mixed,34.786224365234375,104.35318946838379,1048576,80386.69486514854,1
2026-04-03T22:03:37.657423,http/2,single,1mb.txt,Mixed,29.169797897338867,101.15981101989746,1048576,82924.3146603943,1
2026-04-03T22:03:37.787455,http/2,multi,10_files,Mixed,48.56300354003906,67.49486923217773,10240,1213.7218862992504,10
2026-04-03T22:03:37.856599,http/2,multi,10_files,Mixed,50.192832946777344,68.93014907836914,10240,1188.4494824878768,10
2026-04-03T22:03:37.924895,http/2,multi,10_files,Mixed,50.6587028503418,68.07184219360352,10240,1203.4344504297512,10
2026-04-03T22:03:38.339379,http/3,single,1kb.txt,Mixed,13.828277587890625,230.08012771606445,1024,35.604987189982445,1
2026-04-03T22:03:38.545893,http/3,single,1kb.txt,Mixed,9.893178939819336,205.87801933288574,1024,39.79055183523158,1
2026-04-03T22:03:38.768941,http/3,single,1kb.txt,Mixed,12.849092483520508,222.5668430328369,1024,36.806920062173745,1
2026-04-03T22:03:39.551737,http/3,single,1mb.txt,Mixed,9.983062744140625,300.4190921783447,1048576,27923.018937225457,1
2026-04-03T22:03:39.938383,http/3,single,1mb.txt,Mixed,15.24806022644043,385.2198123931885,1048576,21776.15929950629,1
2026-04-03T22:03:40.342466,http/3,single,1mb.txt,Mixed,9.618282318115234,403.3079147338867,1048576,20799.512465643096,1
2026-04-03T22:03:40.859109,http/3,multi,10_files,Mixed,7.725000381469727,266.6010856628418,10240,307.2755679007267,10
2026-04-03T22:03:41.091436,http/3,multi,10_files,Mixed,6.912946701049805,231.84609413146973,10240,353.33784813966616,10
2026-04-03T22:03:41.353912,http/3,multi,10_files,Mixed,9.290933609008789,261.6567611694336,10240,313.0819155364894,10
