timestamp,protocol,test_type,file,scenario,ttfb,total_time,bytes,throughput,num_files
2026-04-05T16:29:49.766277,gopher-original,single,1kb.txt,High_Latency,16.748666763305664,16.760587692260742,1024,488.7656775772059,1
2026-04-05T16:29:49.989310,gopher-original,single,1mb.txt,High_Latency,15.238523483276367,109.56907272338867,1048576,76559.99810436803,1
2026-04-05T16:29:50.308161,gopher-original,multi,10_files,High_Latency,15.900611877441406,160.7666015625,10240,509.5585725132878,10
2026-04-05T16:29:50.461777,gopher-modern,single,1kb.txt,High_Latency,17.297983169555664,77.69203186035156,1024,105.44195851029878,1
2026-04-05T16:29:50.943051,gopher-modern,single,1mb.txt,High_Latency,14.775514602661133,109.64441299438477,1048576,76507.39121955632,1
2026-04-05T16:29:52.208399,gopher-modern,multi,10_files,High_Latency,7.536649703979492,628.5247802734375,10240,130.33694544924862,10
2026-04-05T16:29:52.266596,http/1.1,single,1kb.txt,High_Latency,27.181625366210938,27.185678482055664,1024,301.3351314887086,1
2026-04-05T16:29:52.467468,http/1.1,single,1mb.txt,High_Latency,18.33033561706543,100.54183006286621,1048576,83434.00945412292,1
2026-04-05T16:29:53.033873,http/1.1,multi,10_files,High_Latency,26.328086853027344,284.6484184265137,10240,287.7936243343256,10
2026-04-05T16:29:53.116168,http/2,single,1kb.txt,High_Latency,33.78868103027344,36.22627258300781,1024,226.13422292423525,1
2026-04-05T16:29:53.408965,http/2,single,1mb.txt,High_Latency,35.42447090148926,125.8401870727539,1048576,66660.8036362038,1
2026-04-05T16:29:53.552649,http/2,multi,10_files,High_Latency,51.007747650146484,68.00365447998047,10240,1204.6411421038608,10
2026-04-05T16:29:53.940985,http/3,single,1kb.txt,High_Latency,14.297008514404297,201.9479274749756,1024,40.56491246247186,1
2026-04-05T16:29:54.754524,http/3,single,1mb.txt,High_Latency,12.547492980957031,397.167444229126,1048576,21121.08663962047,1
2026-04-05T16:29:55.259421,http/3,multi,10_files,High_Latency,9.874820709228516,285.4807376861572,10240,286.9545618522908,10
