,,,,ttfb,ttfb,ttfb,ttfb,ttfb,total_time,total_time,total_time,total_time,total_time,bytes,bytes,bytes,bytes,bytes,throughput,throughput,throughput,throughput,throughput
,,,,mean,std,median,q1,q3,mean,std,median,q1,q3,mean,std,median,q1,q3,mean,std,median,q1,q3
scenario,protocol,test_type,file,,,,,,,,,,,,,,,,,,,,
High_Latency,http/2,single,1kb.txt,33.78868103027344,,33.78868103027344,33.78868103027344,33.78868103027344,36.22627258300781,,36.22627258300781,36.22627258300781,36.22627258300781,1024.0,,1024.0,1024.0,1024.0,226.13422292423525,,226.13422292423525,226.13422292423525,226.13422292423525
High_Latency,http/2,single,1mb.txt,35.42447090148926,,35.42447090148926,35.42447090148926,35.42447090148926,125.8401870727539,,125.8401870727539,125.8401870727539,125.8401870727539,1048576.0,,1048576.0,1048576.0,1048576.0,66660.8036362038,,66660.8036362038,66660.8036362038,66660.8036362038
High_Latency,http/3,multi,10_files,9.874820709228516,,9.874820709228516,9.874820709228516,9.874820709228516,285.4807376861572,,285.4807376861572,285.4807376861572,285.4807376861572,10240.0,,10240.0,10240.0,10240.0,286.9545618522908,,286.9545618522908,286.9545618522908,286.9545618522908
High_Latency,http/3,single,1kb.txt,14.297008514404297,,14.297008514404297,14.297008514404297,14.297008514404297,201.9479274749756,,201.9479274749756,201.9479274749756,201.9479274749756,1024.0,,1024.0,1024.0,1024.0,40.56491246247186,,40.56491246247186,40.56491246247186,40.56491246247186
High_Latency,http/3,single,1mb.txt,12.547492980957031,,12.547492980957031,12.547492980957031,12.547492980957031,397.167444229126,,397.167444229126,397.167444229126,397.167444229126,1048576.0,,1048576.0,1048576.0,1048576.0,21121.08663962047,,21121.08663962047,21121.08663962047,21121.08663962047
Packet_Loss,gopher-modern,multi,10_files,8.271455764770508,,8.271455764770508,8.271455764770508,8.271455764770508,627.8612613677979,,627.8612613677979,627.8612613677979,627.8612613677979,10240.0,,10240.0,10240.0,10240.0,130.47468452112653,,130.47468452112653,130.47468452112653,130.47468452112653
Packet_Loss,gopher-modern,single,1kb.txt,15.2435302734375,,15.2435302734375,15.2435302734375,15.2435302734375,78.05490493774414,,78.05490493774414,78.05490493774414,78.05490493774414,1024.0,,1024.0,1024.0,1024.0,104.95176448595848,,104.95176448595848,104.95176448595848,104.95176448595848
Packet_Loss,gopher-modern,single,1mb.txt,17.01831817626953,,17.01831817626953,17.01831817626953,17.01831817626953,120.63050270080566,,120.63050270080566,120.63050270080566,120.63050270080566,1048576.0,,1048576.0,1048576.0,1048576.0,69539.69196999769,,69539.69196999769,69539.69196999769,69539.69196999769
Packet_Loss,gopher-original,multi,10_files,15.661954879760742,,15.661954879760742,15.661954879760742,15.661954879760742,154.6781063079834,,154.6781063079834,154.6781063079834,154.6781063079834,10240.0,,10240.0,10240.0,10240.0,529.6160003206081,,529.6160003206081,529.6160003206081,529.6160003206081
Packet_Loss,gopher-original,single,1kb.txt,17.921924591064453,,17.921924591064453,17.921924591064453,17.921924591064453,17.939090728759766,,17.939090728759766,17.939090728759766,17.939090728759766,1024.0,,1024.0,1024.0,1024.0,456.65636702905294,,456.65636702905294,456.65636702905294,456.65636702905294
