,,,,ttfb,ttfb,ttfb,ttfb,ttfb,total_time,total_time,total_time,total_time,total_time,bytes,bytes,bytes,bytes,bytes,throughput,throughput,throughput,throughput,throughput
,,,,mean,std,median,q1,q3,mean,std,median,q1,q3,mean,std,median,q1,q3,mean,std,median,q1,q3
scenario,protocol,test_type,file,,,,,,,,,,,,,,,,,,,,
Baseline,gopher-modern,multi,10_files,0.35288333892822266,0.17818323629203536,0.3139972686767578,0.23806095123291016,0.4417300224304199,4.206657409667969,1.1627936157660592,4.263520240783691,3.3090114593505864,4.801154136657715,10240.0,0.0,10240.0,10240.0,10240.0,20922.697475943936,6014.75761228004,19218.31048117432,17098.416964412812,24934.22594505603
Baseline,gopher-modern,single,1kb.txt,2.042222023010254,3.3595982542896285,1.18708610534668,0.7312893867492676,1.2663602828979492,3.621339797973633,5.574501390175123,1.220107078552246,0.8902549743652344,1.2764334678649902,1024.0,0.0,1024.0,1024.0,1024.0,6769.182545227532,3692.131947276909,6715.588049791821,6419.475425019025,9208.769134532902
Baseline,gopher-modern,single,1mb.txt,2.5704145431518555,2.4307322607680617,1.8284320831298828,1.1113882064819336,2.8748512268066406,19.22430992126465,8.834063628358754,16.973018646240234,14.411091804504395,19.21790838241577,1048576.0,0.0,1048576.0,1048576.0,1048576.0,516488.39444110857,225034.88918195738,495019.7534548905,437167.2907769867,582409.5659316261
Baseline,gopher-original,multi,10_files,0.5881547927856445,0.3105318262969083,0.4935264587402344,0.370800495147705,0.7148981094360352,8.048772811889648,2.1942625985786206,7.714986801147461,6.781339645385742,8.280336856842041,10240.0,0.0,10240.0,10240.0,10240.0,10728.56769426655,2358.5701644532087,10619.072388133,9903.952096456613,12113.402759170049
Baseline,gopher-original,single,1kb.txt,3.583669662475586,5.296402276792457,1.1701583862304688,0.7789731025695801,1.9236207008361814,3.655695915222168,5.380179154280329,1.2794733047485352,0.7942914962768555,1.92946195602417,1024.0,0.0,1024.0,1024.0,1024.0,6959.272255723177,4738.278022120454,6402.64395331661,4249.04936688081,10397.075482871887
Baseline,gopher-original,single,1mb.txt,6.373500823974609,5.375935634062065,5.583405494689941,2.411961555480957,6.826639175415039,19.889473915100098,9.696693499461306,17.25780963897705,14.97727632522583,25.04885196685791,1048576.0,0.0,1048576.0,1048576.0,1048576.0,609667.3549527786,574141.755248504,486923.9202254847,339440.58912419993,560293.9027007754
Baseline,http/1.1,multi,10_files,1.6794204711914062,0.5085392345968806,1.6044378280639648,1.214027404785156,2.150416374206543,16.392898559570312,4.741908083143029,14.001131057739258,13.429403305053713,20.007669925689697,10240.0,0.0,10240.0,10240.0,10240.0,5330.279075657127,1294.5841342755625,5856.81870159048,4202.166614928806,6100.117166062798
Baseline,http/1.1,single,1kb.txt,4.312896728515625,1.9515476281062751,3.91995906829834,3.4403204917907715,4.5212507247924805,4.315781593322754,1.9521249240663339,3.9240121841430664,3.442227840423584,4.524052143096924,1024.0,0.0,1024.0,1024.0,1024.0,2189.130104678986,818.5946223169942,2087.6820566889637,1810.7684994730512,2380.8075404409883
Baseline,http/1.1,single,1mb.txt,6.707048416137695,2.9981272467305575,7.394671440124512,4.528999328613281,9.02467966079712,14.640355110168457,7.237681765206496,12.97152042388916,9.560108184814453,20.890891551971436,1048576.0,0.0,1048576.0,1048576.0,1048576.0,750995.0827505614,447790.3577989826,651433.398484268,402347.37330584764,877488.729818437
Baseline,http/2,multi,10_files,14.29150104522705,3.247748563827458,14.73855972290039,11.723697185516357,16.364574432373047,20.367026329040527,1.6103473301339826,20.07448673248291,19.31166648864746,21.283745765686035,10240.0,0.0,10240.0,10240.0,10240.0,4044.084489991398,308.69692198393915,4083.4038917870103,3848.9559641211495,4242.173308946134
Baseline,http/2,single,1kb.txt,6.562161445617676,2.555989001959341,5.4825544357299805,4.920244216918945,6.917059421539307,7.381486892700195,3.517788289878299,5.808472633361816,5.266070365905762,7.503330707550049,1024.0,0.0,1024.0,1024.0,1024.0,1288.571323385161,436.81751738206907,1410.3874838994957,1093.0882635796393,1558.3854186029585
Baseline,http/2,single,1mb.txt,3.547358512878418,0.5131836956897882,3.5349130630493164,3.202974796295166,3.9394497871398926,29.42519187927246,10.853836071335769,26.106595993041992,24.380981922149658,28.478384017944336,1048576.0,0.0,1048576.0,1048576.0,1048576.0,307277.80970196484,69635.84840221918,321346.67023376154,294644.811955892,344064.4215874437
Baseline,http/3,multi,10_files,0.7824182510375977,0.3254702091045399,0.6935596466064453,0.5134940147399902,1.0925531387329102,106.52060508728027,25.168886813441283,99.14863109588623,95.10236978530884,100.49498081207275,10240.0,0.0,10240.0,10240.0,10240.0,795.0270899864908,123.18876902035854,826.2355421424396,815.1836653039868,861.4643711923959
Baseline,http/3,single,1kb.txt,1.4026165008544922,0.7374820947844616,1.2102127075195312,0.8557438850402832,1.7357468605041504,111.5159273147583,23.450698174857173,106.73201084136963,98.49339723587035,108.67011547088623,1024.0,0.0,1024.0,1024.0,1024.0,75.6257220481734,11.62609131894151,76.7533499491851,75.38938012118415,83.19434939602941
Baseline,http/3,single,1mb.txt,2.5966882705688477,1.7035095033909282,1.9050836563110352,1.5971064567565918,2.840101718902588,210.47461032867432,90.13393831742204,169.21699047088623,163.74170780181885,227.75280475616455,1048576.0,0.0,1048576.0,1048576.0,1048576.0,44117.47052935474,11534.842736933233,49574.0783763932,37626.64777384262,51242.478889515536
High_Latency,gopher-modern,multi,10_files,209.44952964782715,1.07544954779213,209.53810214996338,208.59450101852417,210.45154333114624,2079.294514656067,6.490873868790856,2078.6699056625366,2077.48806476593,2083.717167377472,10240.0,0.0,10240.0,10240.0,10240.0,39.398324232963276,0.12315894422176323,39.40981933716107,39.31435919972657,39.43223626678975
High_Latency,gopher-modern,single,1kb.txt,209.80780124664307,2.8220275502327334,209.6925973892212,207.99803733825684,210.73347330093384,209.82582569122314,2.8199893943637258,209.71202850341797,208.02181959152222,210.74569225311276,1024.0,0.0,1024.0,1024.0,1024.0,39.04822135630603,0.5222424052456546,39.06309089343327,38.87149732320247,39.380692838179776
High_Latency,gopher-modern,single,1mb.txt,207.8235626220703,3.2563981071139514,207.69834518432617,206.66253566741943,210.7105255126953,213.8092041015625,7.331957690075777,211.69495582580566,209.47575569152832,214.86765146255493,1048576.0,0.0,1048576.0,1048576.0,1048576.0,39274.45779617237,1308.7242566430568,39626.141410872566,39040.835965522085,40045.94090030749
High_Latency,gopher-original,multi,10_files,210.699462890625,1.2943454553641451,210.9435796737671,210.62421798706055,211.351215839386,2088.9962911605835,6.069573386860156,2089.536428451538,2087.796926498413,2092.3981070518494,10240.0,0.0,10240.0,10240.0,10240.0,39.215303455916874,0.11413582232047201,39.204868846146354,39.15125958972997,39.23753279808646
High_Latency,gopher-original,single,1kb.txt,210.41359901428223,2.3753616571510054,210.63709259033203,208.81974697113037,210.90513467788696,210.4280948638916,2.3735588895826165,210.6410264968872,208.82737636566162,210.91073751449585,1024.0,0.0,1024.0,1024.0,1024.0,38.93459482980258,0.4366088866456477,38.89082304349169,38.841080964652065,39.22863831910382
High_Latency,gopher-original,single,1mb.txt,206.57150745391846,2.5419238472780137,207.04805850982666,205.42514324188235,208.54538679122925,208.65790843963623,3.457804488537449,208.282470703125,206.9680094718933,210.25037765502933,1048576.0,0.0,1048576.0,1048576.0,1048576.0,40212.60938412061,665.5705699224085,40275.15542712473,39898.19203699367,40531.135492431255
