,,,,ttfb,ttfb,ttfb,ttfb,ttfb,total_time,total_time,total_time,total_time,total_time,bytes,bytes,bytes,bytes,bytes,throughput,throughput,throughput,throughput,throughput
,,,,mean,std,median,q1,q3,mean,std,median,q1,q3,mean,std,median,q1,q3,mean,std,median,q1,q3
scenario,protocol,test_type,file,,,,,,,,,,,,,,,,,,,,
Realistic_WAN,gopher-original,single,1kb.txt,65.42205810546875,,65.42205810546875,65.42205810546875,65.42205810546875,65.56248664855957,,65.56248664855957,65.56248664855957,65.56248664855957,1024.0,,1024.0,1024.0,1024.0,124.9495011364091,,124.9495011364091,124.9495011364091,124.9495011364091
Realistic_WAN,gopher-original,single,1mb.txt,69.06676292419434,,69.06676292419434,69.06676292419434,69.06676292419434,3050.1914024353027,,3050.1914024353027,3050.1914024353027,3050.1914024353027,1048576.0,,1048576.0,1048576.0,1048576.0,2750.1906907554894,,2750.1906907554894,2750.1906907554894,2750.1906907554894
Realistic_WAN,http/1.1,multi,10_files,69.87190246582031,,69.87190246582031,69.87190246582031,69.87190246582031,715.8455848693848,,715.8455848693848,715.8455848693848,715.8455848693848,10240.0,,10240.0,10240.0,10240.0,114.43808795013712,,114.43808795013712,114.43808795013712,114.43808795013712
Realistic_WAN,http/1.1,single,1kb.txt,68.10927391052246,,68.10927391052246,68.10927391052246,68.10927391052246,68.12787055969238,,68.12787055969238,68.12787055969238,68.12787055969238,1024.0,,1024.0,1024.0,1024.0,120.244474584338,,120.244474584338,120.244474584338,120.244474584338
Realistic_WAN,http/1.1,single,1mb.txt,83.01210403442383,,83.01210403442383,83.01210403442383,83.01210403442383,4098.186492919922,,4098.186492919922,4098.186492919922,4098.186492919922,1048576.0,,1048576.0,1048576.0,1048576.0,2046.9073368164832,,2046.9073368164832,2046.9073368164832,2046.9073368164832
Realistic_WAN,http/2,multi,10_files,185.3134632110596,,185.3134632110596,185.3134632110596,185.3134632110596,294.1992282867432,,294.1992282867432,294.1992282867432,294.1992282867432,10240.0,,10240.0,10240.0,10240.0,278.45076439206747,,278.45076439206747,278.45076439206747,278.45076439206747
Realistic_WAN,http/2,single,1kb.txt,142.34375953674316,,142.34375953674316,142.34375953674316,142.34375953674316,142.46678352355957,,142.46678352355957,142.46678352355957,142.46678352355957,1024.0,,1024.0,1024.0,1024.0,57.50112269956104,,57.50112269956104,57.50112269956104,57.50112269956104
Realistic_WAN,http/2,single,1mb.txt,180.4847717285156,,180.4847717285156,180.4847717285156,180.4847717285156,5093.257665634155,,5093.257665634155,5093.257665634155,5093.257665634155,1048576.0,,1048576.0,1048576.0,1048576.0,1647.0024787083976,,1647.0024787083976,1647.0024787083976,1647.0024787083976
Realistic_WAN,http/3,multi,10_files,64.39423561096191,,64.39423561096191,64.39423561096191,64.39423561096191,940.87553024292,,940.87553024292,940.87553024292,940.87553024292,10240.0,,10240.0,10240.0,10240.0,87.06783986490699,,87.06783986490699,87.06783986490699,87.06783986490699
Realistic_WAN,http/3,single,1kb.txt,323.6539363861084,,323.6539363861084,323.6539363861084,323.6539363861084,841.4709568023682,,841.4709568023682,841.4709568023682,841.4709568023682,1024.0,,1024.0,1024.0,1024.0,9.735333030542147,,9.735333030542147,9.735333030542147,9.735333030542147
Realistic_WAN,http/3,single,1mb.txt,326.7974853515625,,326.7974853515625,326.7974853515625,326.7974853515625,4963.608741760254,,4963.608741760254,4963.608741760254,4963.608741760254,1048576.0,,1048576.0,1048576.0,1048576.0,1690.0220054462093,,1690.0220054462093,1690.0220054462093,1690.0220054462093
