timestamp,protocol,test_type,file,scenario,ttfb,total_time,bytes,throughput,num_files
2026-03-16T18:21:50.234134,gopher-original,single,1kb.txt,High_Latency,203.2299041748047,203.28497886657715,1024,40.29810783696265,1
2026-03-16T18:21:50.439507,gopher-original,single,1kb.txt,High_Latency,205.0771713256836,205.12700080871582,1024,39.93623446792931,1
2026-03-16T18:21:50.649744,gopher-original,single,1kb.txt,High_Latency,210.03103256225586,210.0539207458496,1024,38.999510082517055,1
2026-03-16T18:21:50.865317,gopher-original,single,1mb.txt,High_Latency,211.70592308044434,215.02208709716797,1048576,39012.773586413976,1
2026-03-16T18:21:51.078124,gopher-original,single,1mb.txt,High_Latency,208.79602432250977,212.2180461883545,1048576,39528.25007424051,1
2026-03-16T18:21:51.287204,gopher-original,single,1mb.txt,High_Latency,206.83908462524414,208.66107940673828,1048576,40202.07325606841,1
2026-03-16T18:21:53.374902,gopher-original,multi,10_files,High_Latency,208.7087631225586,2087.4991416931152,10240,39.243129907855604,10
2026-03-16T18:21:55.440802,gopher-original,multi,10_files,High_Latency,205.6131362915039,2065.8233165740967,10240,39.65489175320851,10
2026-03-16T18:21:57.529454,gopher-original,multi,10_files,High_Latency,210.4189395904541,2088.547945022583,10240,39.223423237772124,10
2026-03-16T18:21:57.736958,gopher-modern,single,1kb.txt,High_Latency,207.07988739013672,207.12995529174805,1024,39.550049573763246,1
2026-03-16T18:21:57.947152,gopher-modern,single,1kb.txt,High_Latency,210.02697944641113,210.07513999938965,1024,38.99557082301028,1
2026-03-16T18:21:58.154703,gopher-modern,single,1kb.txt,High_Latency,207.34167098999023,207.40485191345215,1024,39.497629512632784,1
2026-03-16T18:21:58.375205,gopher-modern,single,1mb.txt,High_Latency,211.24601364135742,220.30901908874512,1048576,38076.552810672234,1
2026-03-16T18:21:58.594761,gopher-modern,single,1mb.txt,High_Latency,209.8710536956787,219.39492225646973,1048576,38235.19666600957,1
2026-03-16T18:21:58.807297,gopher-modern,single,1mb.txt,High_Latency,203.59277725219727,212.44096755981445,1048576,39486.771767023325,1
2026-03-16T18:22:00.876314,gopher-modern,multi,10_files,High_Latency,206.55274391174316,2068.864107131958,10240,39.59660748987749,10
2026-03-16T18:22:02.944916,gopher-modern,multi,10_files,High_Latency,211.38310432434082,2068.450927734375,10240,39.6045170332994,10
2026-03-16T18:22:05.005386,gopher-modern,multi,10_files,High_Latency,207.71384239196777,2060.333013534546,10240,39.760562715764316,10
2026-03-16T18:22:05.218870,http/1.1,single,1kb.txt,High_Latency,212.6772403717041,212.69512176513672,1024,38.515222784685264,1
2026-03-16T18:22:05.430690,http/1.1,single,1kb.txt,High_Latency,211.5168571472168,211.52687072753906,1024,38.72794019891615,1
2026-03-16T18:22:05.638769,http/1.1,single,1kb.txt,High_Latency,207.84425735473633,207.84831047058105,1024,39.41335862414672,1
2026-03-16T18:22:05.857335,http/1.1,single,1mb.txt,High_Latency,212.42618560791016,217.77009963989258,1048576,38520.47647437141,1
2026-03-16T18:22:06.075747,http/1.1,single,1mb.txt,High_Latency,211.38310432434082,217.64516830444336,1048576,38542.58776039524,1
2026-03-16T18:22:06.291937,http/1.1,single,1mb.txt,High_Latency,210.15000343322754,215.63410758972168,1048576,38902.046126954396,1
2026-03-16T18:22:08.431832,http/1.1,multi,10_files,High_Latency,216.25113487243652,2139.7340297698975,10240,38.285132105325026,10
2026-03-16T18:22:10.567413,http/1.1,multi,10_files,High_Latency,208.16826820373535,2135.457992553711,10240,38.36179418450422,10
2026-03-16T18:22:12.725616,http/1.1,multi,10_files,High_Latency,213.02127838134766,2158.112049102783,10240,37.95910413180703,10
2026-03-16T18:22:13.153828,http/2,single,1kb.txt,High_Latency,427.64902114868164,428.12490463256836,1024,19.134602802494424,1
2026-03-16T18:22:13.575925,http/2,single,1kb.txt,High_Latency,421.6630458831787,421.983003616333,1024,19.413104153000834,1
2026-03-16T18:22:14.001748,http/2,single,1kb.txt,High_Latency,425.28486251831055,425.7159233093262,1024,19.242878998556215,1
2026-03-16T18:22:14.643793,http/2,single,1mb.txt,High_Latency,421.6277599334717,641.5879726409912,1048576,13074.758813619397,1
2026-03-16T18:22:15.288546,http/2,single,1mb.txt,High_Latency,427.7932643890381,644.3603038787842,1048576,13018.505251648849,1
2026-03-16T18:22:15.931117,http/2,single,1mb.txt,High_Latency,423.68412017822266,642.2011852264404,1048576,13062.274242054184,1
2026-03-16T18:22:16.590354,http/2,multi,10_files,High_Latency,433.9430332183838,658.1411361694336,10240,124.47178195971372,10
2026-03-16T18:22:17.244007,http/2,multi,10_files,High_Latency,435.33802032470703,652.9819965362549,10240,125.45521995176729,10
2026-03-16T18:22:17.883849,http/2,multi,10_files,High_Latency,426.4860153198242,639.5189762115479,10240,128.09627711954164,10
2026-03-16T18:22:20.191621,http/3,single,1kb.txt,High_Latency,202.55780220031738,2306.112051010132,1024,3.5522992026392255,1
2026-03-16T18:22:22.533632,http/3,single,1kb.txt,High_Latency,204.18524742126465,2340.272903442383,1024,3.500446459876591,1
2026-03-16T18:22:24.866825,http/3,single,1kb.txt,High_Latency,203.94611358642578,2332.1890830993652,1024,3.5125796871981034,1
2026-03-16T18:22:34.519427,http/3,single,1mb.txt,High_Latency,203.0770778656006,9650.940895080566,1048576,869.2010541973143,1
2026-03-16T18:22:44.196710,http/3,single,1mb.txt,High_Latency,205.41095733642578,9675.596237182617,1048576,866.9861571696415,1
2026-03-16T18:22:53.882295,http/3,single,1mb.txt,High_Latency,204.2829990386963,9683.779001235962,1048576,866.253556481343,1
