timestamp,protocol,test_type,file,scenario,ttfb,total_time,bytes,throughput,num_files
2026-03-29T13:44:46.433707,gopher-original,single,1kb.txt,Baseline,0.9863376617431641,0.9918212890625,1024,8259.552492307692,1
2026-03-29T13:44:46.436002,gopher-original,single,1kb.txt,Baseline,1.9290447235107422,2.1207332611083984,1024,3862.8148811691963,1
2026-03-29T13:44:46.444975,gopher-original,single,1kb.txt,Baseline,1.046895980834961,1.245260238647461,1024,6578.544585104346,1
2026-03-29T13:44:46.447949,gopher-original,single,1kb.txt,Baseline,2.8426647186279297,2.852201461791992,1024,2872.1673800886065,1
2026-03-29T13:44:46.449144,gopher-original,single,1kb.txt,Baseline,0.8790493011474609,0.8809566497802734,1024,9298.981966982408,1
2026-03-29T13:44:46.433256,gopher-modern,single,1kb.txt,Baseline,1.5759468078613281,1.5878677368164062,1024,5159.1198750750755,1
2026-03-29T13:44:46.435469,gopher-modern,single,1kb.txt,Baseline,1.6701221466064453,1.6789436340332031,1024,4879.258501562056,1
2026-03-29T13:44:46.436998,gopher-modern,single,1kb.txt,Baseline,0.7271766662597656,0.9992122650146484,1024,8198.45821235982,1
2026-03-29T13:44:46.448021,gopher-modern,single,1kb.txt,Baseline,10.874271392822266,10.88404655456543,1024,752.6612422071805,1
2026-03-29T13:44:46.449652,gopher-modern,single,1kb.txt,Baseline,1.4955997467041016,1.5635490417480469,1024,5239.362361695639,1
2026-03-29T13:44:46.448472,http/1.1,single,1kb.txt,Baseline,3.8917064666748047,3.8950443267822266,1024,2103.18530746159,1
2026-03-29T13:44:46.451120,http/1.1,single,1kb.txt,Baseline,2.552509307861328,2.5568008422851562,1024,3204.00395076464,1
2026-03-29T13:44:46.454170,http/1.1,single,1kb.txt,Baseline,2.940654754638672,2.9449462890625,1024,2781.7145699481866,1
2026-03-29T13:44:46.459663,http/1.1,single,1kb.txt,Baseline,5.382537841796875,5.384922027587891,1024,1521.2847944744533,1
2026-03-29T13:44:46.462929,http/1.1,single,1kb.txt,Baseline,3.179788589477539,3.1838417053222656,1024,2572.9922396285756,1
2026-03-29T13:44:46.501889,http/1.1,single,1mb.txt,Baseline,1.9271373748779297,14.719963073730469,1048576,569879.6904572725,1
2026-03-29T13:44:46.516684,http/1.1,single,1mb.txt,Baseline,1.9159317016601562,14.062881469726562,1048576,596507.0542661061,1
2026-03-29T13:44:46.535125,http/1.1,single,1mb.txt,Baseline,2.5534629821777344,17.712831497192383,1048576,473589.3299346103,1
2026-03-29T13:44:46.554155,http/1.1,single,1mb.txt,Baseline,2.1848678588867188,18.449783325195312,1048576,454672.4398949654,1
2026-03-29T13:44:46.574619,http/1.1,single,1mb.txt,Baseline,2.560853958129883,20.071744918823242,1048576,417931.1780777555,1
2026-03-29T13:44:46.531046,gopher-modern,single,1mb.txt,Baseline,1.071929931640625,31.133413314819336,1048576,269440.67825698596,1
2026-03-29T13:44:46.559480,gopher-modern,single,1mb.txt,Baseline,1.7075538635253906,28.191566467285156,1048576,297557.356727039,1
2026-03-29T13:44:46.593906,gopher-modern,single,1mb.txt,Baseline,1.2428760528564453,34.246206283569336,1048576,244949.99330844686,1
2026-03-29T13:44:46.633888,gopher-modern,single,1mb.txt,Baseline,1.691579818725586,39.49165344238281,1048576,212414.70712890607,1
2026-03-29T13:44:46.655432,gopher-modern,single,1mb.txt,Baseline,2.557516098022461,21.31485939025879,1048576,393556.80684591894,1
2026-03-29T13:44:46.555051,gopher-original,single,1mb.txt,Baseline,2.31170654296875,53.879737854003906,1048576,155691.3291362019,1
2026-03-29T13:44:46.609384,gopher-original,single,1mb.txt,Baseline,1.4739036560058594,53.15995216369629,1048576,157799.38955115734,1
2026-03-29T13:44:46.638142,gopher-original,single,1mb.txt,Baseline,2.6123523712158203,28.131484985351562,1048576,298192.86128578207,1
2026-03-29T13:44:46.656046,gopher-original,single,1mb.txt,Baseline,1.245260238647461,16.826391220092773,1048576,498538.74727356713,1
2026-03-29T13:44:46.658328,gopher-original,single,1mb.txt,Baseline,0.8795261383056641,2.1376609802246094,1048576,3924199.4299388803,1
2026-03-29T13:44:46.626113,http/1.1,multi,10_files,Baseline,4.0531158447265625,24.378061294555664,10240,3360.398475095111,10
2026-03-29T13:44:46.651131,http/1.1,multi,10_files,Baseline,3.9091110229492188,24.988412857055664,10240,3278.3194542453416,10
2026-03-29T13:44:46.665380,http/1.1,multi,10_files,Baseline,1.6663074493408203,14.218807220458984,10240,5761.3834078942955,10
2026-03-29T13:44:46.678196,http/1.1,multi,10_files,Baseline,1.3272762298583984,12.79902458190918,10240,6400.487746213886,10
2026-03-29T13:44:46.691804,http/1.1,multi,10_files,Baseline,1.2433528900146484,13.581514358520508,10240,6031.727967699465,10
2026-03-29T13:44:46.677226,gopher-original,multi,10_files,Baseline,0.48923492431640625,5.648136138916016,10240,14503.899691008864,10
2026-03-29T13:44:46.683612,gopher-original,multi,10_files,Baseline,0.40149688720703125,6.355762481689453,10240,12889.09084252382,10
2026-03-29T13:44:46.689595,gopher-original,multi,10_files,Baseline,0.5357265472412109,5.965709686279297,10240,13731.811353209176,10
2026-03-29T13:44:46.696223,gopher-original,multi,10_files,Baseline,0.553131103515625,6.612539291381836,10240,12388.584232197585,10
2026-03-29T13:44:46.700307,gopher-original,multi,10_files,Baseline,0.31185150146484375,4.0607452392578125,10240,20173.63689995303,10
2026-03-29T13:44:46.733607,http/2,single,1kb.txt,Baseline,43.924808502197266,44.11911964416504,1024,185.67913562353755,1
2026-03-29T13:44:46.777572,http/2,single,1kb.txt,Baseline,43.768882751464844,43.93649101257324,1024,186.45093887119268,1
2026-03-29T13:44:46.821703,http/2,single,1kb.txt,Baseline,43.90239715576172,44.095516204833984,1024,185.7785259151122,1
2026-03-29T13:44:46.865563,http/2,single,1kb.txt,Baseline,43.64442825317383,43.82944107055664,1024,186.9063305373326,1
2026-03-29T13:44:46.909876,http/2,single,1kb.txt,Baseline,44.129371643066406,44.281721115112305,1024,184.99732606834615,1
2026-03-29T13:44:46.704304,http/3,single,1kb.txt,Baseline,1.0166168212890625,102.33092308044434,1024,80.05400277255497,1
